feature_id,layer,feature,syntax_example,clang_impl_point,upstream_analog,evidence,source_ref,msl_since,implement_status,notes
FE-0794,langopt,flag `-fptrauth-function-pointer-type-discrimination`,-fptrauth-function-pointer-type-discrimination,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0795,langopt,flag `-fptrauth-indirect-gotos`,-fptrauth-indirect-gotos,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0796,langopt,flag `-fptrauth-intrinsics`,-fptrauth-intrinsics    Enable pointer-authentication intrinsics,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0797,langopt,flag `-fptrauth-kernel-abi-version`,-fptrauth-kernel-abi-version,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0798,langopt,flag `-fptrauth-objc-class-ro`,-fptrauth-objc-class-ro Enable signing and authentication for ObjC class_ro pointers,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0799,langopt,flag `-fptrauth-objc-interface-sel`,-fptrauth-objc-interface-sel,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0800,langopt,flag `-fptrauth-objc-isa`,-fptrauth-objc-isa      Enable signing and authentication of Objective-C object's 'isa' field,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0801,langopt,flag `-fptrauth-objc-isa-masking`,-fptrauth-objc-isa-masking,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0802,langopt,flag `-fptrauth-objc-isa-mode`,-fptrauth-objc-isa-mode=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0803,langopt,flag `-fptrauth-returns`,-fptrauth-returns       Enable signing and authentication of return addresses,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0804,langopt,flag `-fptrauth-soft`,-fptrauth-soft          Enable software lowering of pointer authentication,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0805,langopt,flag `-fptrauth-vtable-pointer-address-discrimination`,-fptrauth-vtable-pointer-address-discrimination,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0806,langopt,flag `-fptrauth-vtable-pointer-type-discrimination`,-fptrauth-vtable-pointer-type-discrimination,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0807,langopt,flag `-frandomize-layout-seed`,-frandomize-layout-seed=<seed>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0808,langopt,flag `-frandomize-layout-seed-file`,-frandomize-layout-seed-file=<file>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0809,langopt,flag `-freciprocal-math`,-freciprocal-math       Allow division operations to be reassociated,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0810,langopt,flag `-frecord-sources`,-frecord-sources=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0811,langopt,flag `-freg-struct-return`,-freg-struct-return     Override the default ABI to return small structs in registers,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0812,langopt,flag `-fregister-global-dtors-with-atexit`,-fregister-global-dtors-with-atexit,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0813,langopt,flag `-frelaxed-math`,"-frelaxed-math          Allow aggressive, lossy floating-point optimizations but preserves infs and ",Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0814,langopt,flag `-frelaxed-template-template-args`,-frelaxed-template-template-args,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0815,langopt,flag `-frequired-threads-per-threadgroup`,"-frequired-threads-per-threadgroup=X[,Y[,Z]]",Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0816,langopt,flag `-freroll-loops`,-freroll-loops          Turn on loop reroller,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0817,langopt,flag `-fropi`,-fropi                  Generate read-only position independent code (ARM only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0818,langopt,flag `-frtlib-add-rpath`,-frtlib-add-rpath       Add -rpath with architecture-specific resource directory to the linker flags,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0819,langopt,flag `-frwpi`,-frwpi                  Generate read-write position independent code (ARM only),Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0820,langopt,flag `-fsanitize`,-fsanitize=<check>      Turn on runtime checks for various forms of undefined or suspicious behavior,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0821,langopt,flag `-fsanitize-address-destructor`,-fsanitize-address-destructor=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0822,langopt,flag `-fsanitize-address-field-padding`,-fsanitize-address-field-padding=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0823,langopt,flag `-fsanitize-address-globals-dead-stripping`,-fsanitize-address-globals-dead-stripping,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0824,langopt,flag `-fsanitize-address-outline-instrumentation`,-fsanitize-address-outline-instrumentation,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0825,langopt,flag `-fsanitize-address-poison-custom-array-cookie`,-fsanitize-address-poison-custom-array-cookie,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0826,langopt,flag `-fsanitize-address-use-after-return`,-fsanitize-address-use-after-return=<mode>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0827,langopt,flag `-fsanitize-address-use-after-scope`,-fsanitize-address-use-after-scope,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0828,langopt,flag `-fsanitize-address-use-odr-indicator`,-fsanitize-address-use-odr-indicator,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0829,langopt,flag `-fsanitize-blacklist`,-fsanitize-blacklist=<value>,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
FE-0830,langopt,flag `-fsanitize-cfi-canonical-jump-tables`,-fsanitize-cfi-canonical-jump-tables,Driver/Frontend: Clang 共通ドライバ処理 (プリプロセッサ/最適化パッサー/警告制御/ターゲットトリプル解決),,observed_help,golden/env.txt,,verified_common_clang,"LLVM/Clang 標準ドライバパイプライン (-O2, -I, -D, -g, -W 類) により対応"
